address,topics,data,blockNumber,blockHash,timeStamp,gasPrice,gasUsed,logIndex,transactionHash,transactionIndex,decoded_data,amount,sender,event,hours_since_transaction,ideal_points
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000001623c9e22dc37efe68d7b565b0f553a83f4dc2df', '0x0000000000000000000000001623c9e22dc37efe68d7b565b0f553a83f4dc2df']",0x00000000000000000000000000000000000000000000000007cc9a6c4bb4688b00000000000000000000000000000000000000000000000007cc9a6c4bb4688b,19154962,0x06b899a60080be15cda76aa5285b0f6cd7e8716c1ec42b97a2c7380b934f0ba8,2024-02-04 12:31:11,18424013077,162879,470,0xc18b277d53bd3b6ccb3c278d9bf6fc7c49bcfb9a9ac78bb8bb2ef492d4527c35,296,"{'event': 'Deposit', 'sender': '0x1623c9e22dc37efe68d7b565b0f553a83f4dc2df', 'receiver': '0x1623c9e22dc37efe68d7b565b0f553a83f4dc2df', 'amount': 561993843431729291, 'iShares': 561993843431729291}",0.5619938434317293,0x1623c9e22dc37efe68d7b565b0f553a83f4dc2df,Deposit,622.0,349.56017061453565
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x00000000000000000000000002d3b0c2d2a41149be91ac89e2fed7b85cbd5c7e', '0x00000000000000000000000002d3b0c2d2a41149be91ac89e2fed7b85cbd5c7e']",0x00000000000000000000000000000000000000000000000007ee71a689bbce1d00000000000000000000000000000000000000000000000007ee71a689bbce1d,19155011,0x05ace47149c6eaf90e2c58ce4f71718c0d29dad24506639801abdf13d532374f,2024-02-04 12:40:59,18835783639,162879,149,0x309cc716f8eac705771e169e696e1acd5dbec74ea7d5f1e04ecc4f5ff2b52aaf,92,"{'event': 'Deposit', 'sender': '0x02d3b0c2d2a41149be91ac89e2fed7b85cbd5c7e', 'receiver': '0x02d3b0c2d2a41149be91ac89e2fed7b85cbd5c7e', 'amount': 571519162811928093, 'iShares': 571519162811928093}",0.571519162811928,0x02d3b0c2d2a41149be91ac89e2fed7b85cbd5c7e,Deposit,622.0,355.48491926901926
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000004add6471094e05293602da1d150412a783046838', '0x0000000000000000000000004add6471094e05293602da1d150412a783046838']",0x0000000000000000000000000000000000000000000000000d3812c03ae3acdb0000000000000000000000000000000000000000000000000d3812c03ae3acdb,19155017,0x416727dda91b2119e0bf27c6cf2feacdf8c6f10ab878e286e77b4dab8248a709,2024-02-04 12:42:11,23795433082,162879,135,0xce8489c9eb2591c452ea053f83e8c2f097a1a88a82428622c4375bd9b6d29b8d,101,"{'event': 'Deposit', 'sender': '0x4add6471094e05293602da1d150412a783046838', 'receiver': '0x4add6471094e05293602da1d150412a783046838', 'amount': 952531938019880155, 'iShares': 952531938019880155}",0.9525319380198802,0x4add6471094e05293602da1d150412a783046838,Deposit,622.0,592.4748654483654
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x00000000000000000000000055c55bd253365f784bf5b97d8ce31940c5d24a5a', '0x00000000000000000000000055c55bd253365f784bf5b97d8ce31940c5d24a5a']",0x00000000000000000000000000000000000000000000000000a934233624fbd700000000000000000000000000000000000000000000000000a934233624fbd7,19155019,0x498a55fb49aaf5978b53925ef193a666405a8f6a66889b4401f43cb16f9876c4,2024-02-04 12:42:35,22046642702,162867,239,0xa27996a6e3eca7c24ec18e2e1255e4ae2c6f3beda92448eb2c43fd54f40314e5,92,"{'event': 'Deposit', 'sender': '0x55c55bd253365f784bf5b97d8ce31940c5d24a5a', 'receiver': '0x55c55bd253365f784bf5b97d8ce31940c5d24a5a', 'amount': 47626596900994007, 'iShares': 47626596900994007}",0.04762659690099401,0x55c55bd253365f784bf5b97d8ce31940c5d24a5a,Deposit,622.0,29.623743272418274
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000b20ee8c73742d3f3eb8946642427314ad9687a07', '0x000000000000000000000000b20ee8c73742d3f3eb8946642427314ad9687a07']",0x000000000000000000000000000000000000000000000000056b7853ef2f444f000000000000000000000000000000000000000000000000056b7853ef2f444f,19155057,0x97c7d73132e104ff349ced8aa3acddfab6bd0e5b1fd54d75bd54e6fdab16eae6,2024-02-04 12:50:47,21340812062,162879,242,0x4aacdb6187b7c9490184cfa2de09784ef1d39e52644d5309751fefbf3a5ad8ff,112,"{'event': 'Deposit', 'sender': '0xb20ee8c73742d3f3eb8946642427314ad9687a07', 'receiver': '0xb20ee8c73742d3f3eb8946642427314ad9687a07', 'amount': 390538094588150863, 'iShares': 390538094588150863}",0.39053809458815086,0xb20ee8c73742d3f3eb8946642427314ad9687a07,Deposit,622.0,242.91469483382983
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000003dbc2e8ba4d5402b2cc0e8bf76700bba360837f9', '0x0000000000000000000000003dbc2e8ba4d5402b2cc0e8bf76700bba360837f9']",0x00000000000000000000000000000000000000000000000003782dace9d9000000000000000000000000000000000000000000000000000003782dace9d90000,19155135,0xf686fb2fb85f920e91ec2fe7ed9ed0872dc64480edd3dff0f85bbd14af11742b,2024-02-04 13:06:23,20776339884,167655,137,0x349a3e50ca1f8adbaa8567212c0cc2754fb66da429fb10595a19747a13163027,84,"{'event': 'Deposit', 'sender': '0x3dbc2e8ba4d5402b2cc0e8bf76700bba360837f9', 'receiver': '0x3dbc2e8ba4d5402b2cc0e8bf76700bba360837f9', 'amount': 250000000000000000, 'iShares': 250000000000000000}",0.25,0x3dbc2e8ba4d5402b2cc0e8bf76700bba360837f9,Deposit,622.0,155.5
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000f7a3f59455456e17d177445b96a6fc37715cc2e4', '0x000000000000000000000000f7a3f59455456e17d177445b96a6fc37715cc2e4']",0x0000000000000000000000000000000000000000000000000380c7876bc403910000000000000000000000000000000000000000000000000380c7876bc40391,19155203,0x6f10a40d50fa31d63de7cef6baf5d4c92a8ebdf85ecb7692c60898b139d69496,2024-02-04 13:20:11,18574614652,167679,317,0x626bd5f6b0bb36d7e1fdca15f072f521e4786f247584ff0505a4a1eb74024d18,139,"{'event': 'Deposit', 'sender': '0xf7a3f59455456e17d177445b96a6fc37715cc2e4', 'receiver': '0xf7a3f59455456e17d177445b96a6fc37715cc2e4', 'amount': 252420963575268241, 'iShares': 252420963575268241}",0.2524209635752683,0xf7a3f59455456e17d177445b96a6fc37715cc2e4,Deposit,621.0,156.7534183802416
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000007e6ad4c91215a2ebf15ca9c5caddd5cefd412b4d', '0x0000000000000000000000007e6ad4c91215a2ebf15ca9c5caddd5cefd412b4d']",0x0000000000000000000000000000000000000000000000000021d73a3e0765910000000000000000000000000000000000000000000000000021d73a3e076591,19155305,0x5b3c1936dd2985db96e2db687926cba87ffe8e9893e1b843283c93feec534b31,2024-02-04 13:40:35,20049257504,167667,300,0x5f61a5ef5a0985115d660d3529f8b087bcc441f7de354875dbcae5368436054e,119,"{'event': 'Deposit', 'sender': '0x7e6ad4c91215a2ebf15ca9c5caddd5cefd412b4d', 'receiver': '0x7e6ad4c91215a2ebf15ca9c5caddd5cefd412b4d', 'amount': 9525319380198801, 'iShares': 9525319380198801}",0.0095253193801988,0x7e6ad4c91215a2ebf15ca9c5caddd5cefd412b4d,Deposit,621.0,5.915223335103455
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000dd53cfa385792d1bf0730330ed0ae8c20d161bc4', '0x000000000000000000000000dd53cfa385792d1bf0730330ed0ae8c20d161bc4']",0x000000000000000000000000000000000000000000000000069db2bf4ee273c9000000000000000000000000000000000000000000000000069db2bf4ee273c9,19155310,0xafc3918c14c5d577dcf978593288f22345192ded4de3e5e5bff9468bcf9f3274,2024-02-04 13:41:35,21000365764,162879,217,0x282a6cdcb332c9d53304f45912a4ae1b8614c9fef84b48ec762bbe793bcc6bff,79,"{'event': 'Deposit', 'sender': '0xdd53cfa385792d1bf0730330ed0ae8c20d161bc4', 'receiver': '0xdd53cfa385792d1bf0730330ed0ae8c20d161bc4', 'amount': 476733670303101897, 'iShares': 476733670303101897}",0.4767336703031019,0xdd53cfa385792d1bf0730330ed0ae8c20d161bc4,Deposit,621.0,296.0516092582263
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000005b804882dcd219e2686557e277cbc075f4cb79fe', '0x0000000000000000000000005b804882dcd219e2686557e277cbc075f4cb79fe']",0x00000000000000000000000000000000000000000000000001b879fc6ef08ebe00000000000000000000000000000000000000000000000001b879fc6ef08ebe,19155463,0x59f135eed218f10d275e18d694c6d0c15c45445a2cdf51257889ca2833d17838,2024-02-04 14:12:35,18180661507,167679,217,0xad01ea18997f3d215da6f0f77cb6021524a2a83518f0e6115e6bddd0fbd75050,75,"{'event': 'Deposit', 'sender': '0x5b804882dcd219e2686557e277cbc075f4cb79fe', 'receiver': '0x5b804882dcd219e2686557e277cbc075f4cb79fe', 'amount': 123983114852667070, 'iShares': 123983114852667070}",0.12398311485266707,0x5b804882dcd219e2686557e277cbc075f4cb79fe,Deposit,620.0,76.86953120865358
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000e1fa17c8bf9d51e69bd39c791bbb2c18c01ec80f', '0x000000000000000000000000e1fa17c8bf9d51e69bd39c791bbb2c18c01ec80f']",0x00000000000000000000000000000000000000000000000003b38a5ec8cf1beb00000000000000000000000000000000000000000000000003b38a5ec8cf1beb,19155468,0xc122fe35c7c7a78b5c1435040727bbb583a01f3d8af74e3031c58930b276f63d,2024-02-04 14:13:35,20469151181,162879,32,0x1ac0b59aec4a03c176aa57a3f5960b0fd7b63713466daf5b050d9e0b6fc75882,25,"{'event': 'Deposit', 'sender': '0xe1fa17c8bf9d51e69bd39c791bbb2c18c01ec80f', 'receiver': '0xe1fa17c8bf9d51e69bd39c791bbb2c18c01ec80f', 'amount': 266708942645566443, 'iShares': 266708942645566443}",0.26670894264556644,0xe1fa17c8bf9d51e69bd39c791bbb2c18c01ec80f,Deposit,620.0,165.3595444402512
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000004282341588f94c158bfaa40ae2c9f3abfdac647f', '0x0000000000000000000000004282341588f94c158bfaa40ae2c9f3abfdac647f']",0x0000000000000000000000000000000000000000000000000148454f793f00000000000000000000000000000000000000000000000000000148454f793f0000,19155500,0x84dcd6af043fa27d825c5226ffb1e0ac2658d46dc9f632614e35bf6c3910ba49,2024-02-04 14:19:59,16456793189,167655,188,0x7c76e87efb90cef39f652fdb4116e5a9c9c8f266adfdc22e8bd1144e7310b544,81,"{'event': 'Deposit', 'sender': '0x4282341588f94c158bfaa40ae2c9f3abfdac647f', 'receiver': '0x4282341588f94c158bfaa40ae2c9f3abfdac647f', 'amount': 92400000000000000, 'iShares': 92400000000000000}",0.0924,0x4282341588f94c158bfaa40ae2c9f3abfdac647f,Deposit,620.0,57.288
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000d4374b5e114318095b9ea8edc68bcf411e32a11b', '0x000000000000000000000000d4374b5e114318095b9ea8edc68bcf411e32a11b']",0x00000000000000000000000000000000000000000000000004a06cf67b02e2e600000000000000000000000000000000000000000000000004a06cf67b02e2e6,19155665,0x103fc743f98bd3ad530ba67ecfbf4c5bdf02b9d89e47d627e3b4b5ec8c2fab6b,2024-02-04 14:53:47,17149599147,162879,370,0x6db7e114da45242c2ca1b83f475f07e434fe6504107ddb07e649f9b6d19d1af1,158,"{'event': 'Deposit', 'sender': '0xd4374b5e114318095b9ea8edc68bcf411e32a11b', 'receiver': '0xd4374b5e114318095b9ea8edc68bcf411e32a11b', 'amount': 333386178306958054, 'iShares': 333386178306958054}",0.3333861783069581,0xd4374b5e114318095b9ea8edc68bcf411e32a11b,Deposit,620.0,206.69943055031402
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000cf24f9db11d7cf69b1f6f438c1a5b576456f6df2', '0x000000000000000000000000cf24f9db11d7cf69b1f6f438c1a5b576456f6df2']",0x000000000000000000000000000000000000000000000000006585aeba1630b4000000000000000000000000000000000000000000000000006585aeba1630b4,19155721,0x3d055ee81356d51fa822789560d15a339f944c3c18021421ce5fb01c34049b7f,2024-02-04 15:05:11,28976584999,162867,780,0xe24d0aca0bdc6f9d22a17e650d61481f9f6c334f92b3ebe792faee7b32060ab2,235,"{'event': 'Deposit', 'sender': '0xcf24f9db11d7cf69b1f6f438c1a5b576456f6df2', 'receiver': '0xcf24f9db11d7cf69b1f6f438c1a5b576456f6df2', 'amount': 28575958140596404, 'iShares': 28575958140596404}",0.028575958140596405,0xcf24f9db11d7cf69b1f6f438c1a5b576456f6df2,Deposit,620.0,17.71709404716977
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000c528d3ec58887925e89b5ad5c0bfe25e5197a4b7', '0x000000000000000000000000c528d3ec58887925e89b5ad5c0bfe25e5197a4b7']",0x0000000000000000000000000000000000000000000000000025398cddd4efb90000000000000000000000000000000000000000000000000025398cddd4efb9,19155789,0xd94b9e002676d7069f1bc263d9817ec43a6f5002785e81aac13e31a394a9b2de,2024-02-04 15:18:47,20960320008,162867,325,0x1a1ff77fbcec29b64558ae2babe7a1912e5ca9a520d547b6648148dc88700c1a,137,"{'event': 'Deposit', 'sender': '0xc528d3ec58887925e89b5ad5c0bfe25e5197a4b7', 'receiver': '0xc528d3ec58887925e89b5ad5c0bfe25e5197a4b7', 'amount': 10477851318218681, 'iShares': 10477851318218681}",0.01047785131821868,0xc528d3ec58887925e89b5ad5c0bfe25e5197a4b7,Deposit,619.0,6.4857899659773635
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000d3915edd200b5b586288d84a1143a7ca00deb7bf', '0x000000000000000000000000d3915edd200b5b586288d84a1143a7ca00deb7bf']",0x000000000000000000000000000000000000000000000000004c849e7b9fd564000000000000000000000000000000000000000000000000004c849e7b9fd564,19155832,0x8e9c1093e5828a2c5b0fbabe131d7a23c008c08d87d1a92a6c2d1a9045bcf5ca,2024-02-04 15:27:23,19643603913,162855,288,0x5e2fa399d3ed9262783fade54ffe0d7b28109fc2549742ab0132e53b690b0ddf,121,"{'event': 'Deposit', 'sender': '0xd3915edd200b5b586288d84a1143a7ca00deb7bf', 'receiver': '0xd3915edd200b5b586288d84a1143a7ca00deb7bf', 'amount': 21537914443781476, 'iShares': 21537914443781476}",0.021537914443781475,0xd3915edd200b5b586288d84a1143a7ca00deb7bf,Deposit,619.0,13.331969040700733
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000bc5c994a56d2b01a3e50639669e74dde7cf7f5fe', '0x000000000000000000000000bc5c994a56d2b01a3e50639669e74dde7cf7f5fe']",0x0000000000000000000000000000000000000000000000000163e55dcf4785e80000000000000000000000000000000000000000000000000163e55dcf4785e8,19155836,0xf8a145f0f18f93d7f8079b63e1312da023e8c612a3479cf95dd017be55d1ce83,2024-02-04 15:28:11,17731417434,162879,399,0x65cdc424c9b26fb6bc50c754587063185dc5262c711d4012c190f5cbb6fc9ff6,155,"{'event': 'Deposit', 'sender': '0xbc5c994a56d2b01a3e50639669e74dde7cf7f5fe', 'receiver': '0xbc5c994a56d2b01a3e50639669e74dde7cf7f5fe', 'amount': 100175807804573160, 'iShares': 100175807804573160}",0.10017580780457315,0xbc5c994a56d2b01a3e50639669e74dde7cf7f5fe,Deposit,619.0,62.00882503103078
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000008528effbe7cdcfc9b6f9bc915c67007a09df42d0', '0x0000000000000000000000008528effbe7cdcfc9b6f9bc915c67007a09df42d0']",0x0000000000000000000000000000000000000000000000000549a119b127debe0000000000000000000000000000000000000000000000000549a119b127debe,19155851,0x2ce2be097a45df481fecb7c37762c747dcd409d5c6a8afa7a8654eb7be1d30c6,2024-02-04 15:31:11,17510134075,162867,270,0xb982998178110e3159f928cbdc0816aaf7f6e7296388444a1e100dea021fa752,153,"{'event': 'Deposit', 'sender': '0x8528effbe7cdcfc9b6f9bc915c67007a09df42d0', 'receiver': '0x8528effbe7cdcfc9b6f9bc915c67007a09df42d0', 'amount': 381012775207952062, 'iShares': 381012775207952062}",0.38101277520795207,0x8528effbe7cdcfc9b6f9bc915c67007a09df42d0,Deposit,619.0,235.84690785372234
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000005e5a47069dd0c8c78428be27e180acba37e8e622', '0x0000000000000000000000005e5a47069dd0c8c78428be27e180acba37e8e622']",0x0000000000000000000000000000000000000000000000000d3812c03ae3acdb0000000000000000000000000000000000000000000000000d3812c03ae3acdb,19155865,0xce4951aa4ce46511c47bb2b73b83ca3b079f62d076e92cf5d5abcefec8704af8,2024-02-04 15:33:59,17341039462,162879,319,0xfc4f86189e34b50d9c669a45013ff8319d97e3d41ca33adb620e175a3d447c2a,143,"{'event': 'Deposit', 'sender': '0x5e5a47069dd0c8c78428be27e180acba37e8e622', 'receiver': '0x5e5a47069dd0c8c78428be27e180acba37e8e622', 'amount': 952531938019880155, 'iShares': 952531938019880155}",0.9525319380198802,0x5e5a47069dd0c8c78428be27e180acba37e8e622,Deposit,619.0,589.6172696343059
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000684adbfbaa5c56ce5aafd4c4176af0bbf4cf6456', '0x000000000000000000000000684adbfbaa5c56ce5aafd4c4176af0bbf4cf6456']",0x00000000000000000000000000000000000000000000000000167292a0a45ace00000000000000000000000000000000000000000000000000167292a0a45ace,19155867,0x8859bc1d0d5401678d0e8745250e79779fdfb4c05a39f198de5b7fba3b5ef18f,2024-02-04 15:34:23,17000000000,162867,115,0x4ff8a0374fe8435d9641cc30987059d72cd8913b61a8e694d53a80aa4d7d7948,81,"{'event': 'Deposit', 'sender': '0x684adbfbaa5c56ce5aafd4c4176af0bbf4cf6456', 'receiver': '0x684adbfbaa5c56ce5aafd4c4176af0bbf4cf6456', 'amount': 6318423573551822, 'iShares': 6318423573551822}",0.006318423573551822,0x684adbfbaa5c56ce5aafd4c4176af0bbf4cf6456,Deposit,619.0,3.9111041920285774
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000e6cb51c0bb7249a72bb9a3b610931c2dd535ebea', '0x000000000000000000000000e6cb51c0bb7249a72bb9a3b610931c2dd535ebea']",0x00000000000000000000000000000000000000000000000001cdda4faccd000000000000000000000000000000000000000000000000000001cdda4faccd0000,19155914,0xc3b1b852b60b0f9904916bc6963d0bb434fcf6ad7ba7ea860f6d74d6f2927522,2024-02-04 15:43:47,17541717756,167655,297,0x784856fdf00f972b07ee1dd72f797b65a72b47e4a1071d0ba57c6a597d352546,131,"{'event': 'Deposit', 'sender': '0xe6cb51c0bb7249a72bb9a3b610931c2dd535ebea', 'receiver': '0xe6cb51c0bb7249a72bb9a3b610931c2dd535ebea', 'amount': 130000000000000000, 'iShares': 130000000000000000}",0.13,0xe6cb51c0bb7249a72bb9a3b610931c2dd535ebea,Deposit,619.0,80.47
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000008b862ad4f9ad5ddc029dc982aa638ad6a910b9d2', '0x0000000000000000000000008b862ad4f9ad5ddc029dc982aa638ad6a910b9d2']",0x0000000000000000000000000000000000000000000000000de0b6b3a76400000000000000000000000000000000000000000000000000000de0b6b3a7640000,19155932,0x9688ccf26e1db59296a2089bb4d4d7e36dbc2c706caecace6dfbd94cf26f767e,2024-02-04 15:47:23,17411130875,167700,234,0xd849cd9d0399490485b6bdbdfb6e3c9c8de49cc9da1dae974d1f39671969b6f0,83,"{'event': 'Deposit', 'sender': '0x8b862ad4f9ad5ddc029dc982aa638ad6a910b9d2', 'receiver': '0x8b862ad4f9ad5ddc029dc982aa638ad6a910b9d2', 'amount': 1000000000000000000, 'iShares': 1000000000000000000}",1.0,0x8b862ad4f9ad5ddc029dc982aa638ad6a910b9d2,Deposit,619.0,619.0
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x00000000000000000000000099e65304be704f1c8b1199554da9f3682044190e', '0x00000000000000000000000099e65304be704f1c8b1199554da9f3682044190e']",0x0000000000000000000000000000000000000000000000000097012fb2447c570000000000000000000000000000000000000000000000000097012fb2447c57,19155934,0x3c479489f9fafe9ccaf69a484f34377693d72c435c32fafb36b4c9e429f76d20,2024-02-04 15:47:47,17404128573,162867,161,0xcc91d0d2addaf8664da244902358e88bf6397b0e54998045efd5cf2c5f8071e7,94,"{'event': 'Deposit', 'sender': '0x99e65304be704f1c8b1199554da9f3682044190e', 'receiver': '0x99e65304be704f1c8b1199554da9f3682044190e', 'amount': 42504025849232471, 'iShares': 42504025849232471}",0.04250402584923247,0x99e65304be704f1c8b1199554da9f3682044190e,Deposit,619.0,26.3099920006749
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000cd7e5c5567830860ab13b24d9301e61a56a60400', '0x000000000000000000000000cd7e5c5567830860ab13b24d9301e61a56a60400']",0x0000000000000000000000000000000000000000000000000be5aa79ce99b52b0000000000000000000000000000000000000000000000000be5aa79ce99b52b,19155991,0x4a82a02f1d8001538cdeb989307f4109e0eab25f2662d83122b42d9e155ef4de,2024-02-04 15:59:11,15829465845,162867,392,0xdbdef3f63684e007b5185a6840304bcf6d15d38aeef7ae2f09cfb4c5909667af,163,"{'event': 'Deposit', 'sender': '0xcd7e5c5567830860ab13b24d9301e61a56a60400', 'receiver': '0xcd7e5c5567830860ab13b24d9301e61a56a60400', 'amount': 857278744217892139, 'iShares': 857278744217892139}",0.8572787442178921,0xcd7e5c5567830860ab13b24d9301e61a56a60400,Deposit,619.0,530.6555426708752
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x0000000000000000000000009364b8dc0a6b453f5825635a822630f6b03c420c', '0x0000000000000000000000009364b8dc0a6b453f5825635a822630f6b03c420c']",0x0000000000000000000000000000000000000000000000000130910c2e42921d0000000000000000000000000000000000000000000000000130910c2e42921d,19155995,0x5667e8c0615f277349fde7ceb73a44f06a46b2712dfe6eb55b926ee960e80a0e,2024-02-04 15:59:59,16775587921,162879,82,0x15661da5d27d20128e21d0636e741eb239016bf6bc140596d63249c88bad3b6f,62,"{'event': 'Deposit', 'sender': '0x9364b8dc0a6b453f5825635a822630f6b03c420c', 'receiver': '0x9364b8dc0a6b453f5825635a822630f6b03c420c', 'amount': 85727874421789213, 'iShares': 85727874421789213}",0.08572787442178921,0x9364b8dc0a6b453f5825635a822630f6b03c420c,Deposit,619.0,53.06555426708752
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x00000000000000000000000036d92df83b9d1195c45d802cff24a17dfbe49590', '0x00000000000000000000000036d92df83b9d1195c45d802cff24a17dfbe49590']",0x0000000000000000000000000000000000000000000000000d3ed7657a7ec12b0000000000000000000000000000000000000000000000000d3ed7657a7ec12b,19155995,0x5667e8c0615f277349fde7ceb73a44f06a46b2712dfe6eb55b926ee960e80a0e,2024-02-04 15:59:59,16775527921,162879,209,0x6bab38bc5cf80aa2d223d573824d7403a9b81768bdfd192802f95565c7eb80a5,120,"{'event': 'Deposit', 'sender': '0x36d92df83b9d1195c45d802cff24a17dfbe49590', 'receiver': '0x36d92df83b9d1195c45d802cff24a17dfbe49590', 'amount': 954437001895919915, 'iShares': 954437001895919915}",0.9544370018959198,0x36d92df83b9d1195c45d802cff24a17dfbe49590,Deposit,619.0,590.7965041735744
0xc4181dc7bb31453c4a48689ce0cbe975e495321c,"['0xdcbc1c05240f31ff3ad067ef1ee35ce4997762752e3a095284754544f4c709d7', '0x000000000000000000000000a31aeea459c1ab0124ed44711a678d6e18874692', '0x000000000000000000000000a31aeea459c1ab0124ed44711a678d6e18874692']",0x000000000000000000000000000000000000000000000000022c4b2d12f0fc18000000000000000000000000000000000000000000000000022c4b2d12f0fc18,19156017,0x1d88a222c16b64085e565a84a04324fa139f0f1d725a65d20905a6120486ae5c,2024-02-04 16:04:23,19640536136,162879,418,0xa4dbf6e42af40a5931b6489ed820b05e13e54cabc36f4b967952ef7842684546,154,"{'event': 'Deposit', 'sender': '0xa31aeea459c1ab0124ed44711a678d6e18874692', 'receiver': '0xa31aeea459c1ab0124ed44711a678d6e18874692', 'amount': 156582744014519320, 'iShares': 156582744014519320}",0.15658274401451933,0xa31aeea459c1ab0124ed44711a678d6e18874692,Deposit,619.0,96.92471854498746
